zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
329,48.05046515938184,10.303062411028836,urban,10011,398919,48.05342724508231,10.300425705903583
330,48.62873019365706,9.8095432862599,rural,2673,297680,48.62931358629604,9.813351209399418
331,48.87221383243912,10.441389667321635,urban,3165,252972,48.889795085290416,10.44916438825914
332,47.63871986199607,10.10954744402753,rural,16441,0,47.64280572047993,10.124455676622532
333,47.62464084050114,9.200143957771273,urban,8745,0,47.623357686310335,9.20950096687839
334,47.41177228978742,10.290033146318969,urban,16425,0,47.43529737177028,10.276304802389465
335,47.91684510580669,9.33630269152214,urban,3822,310225,47.90878373868429,9.335253734717016
336,47.36264045815027,9.09187264949144,rural,8756,154460,47.36297898084184,9.095003225748233
337,47.319510286294985,11.179969482895608,rural,718,167860,47.31030213746397,11.187832533090818
338,47.72268356578183,10.914016153739274,rural,4081,0,47.72457381841345,10.900633358673693
339,48.43692214281127,9.88558089643656,rural,6688,326419,48.45126921510131,9.878567116582532
340,48.98654794632554,10.973237210682967,urban,7068,241222,48.98131828317169,10.983128942459874
341,48.49097721349966,9.519740245458848,urban,2844,310421,48.47533514643897,9.517269182629352
342,47.788710360306986,9.626060981107162,urban,10981,342894,47.78047649477767,9.641684648938543
343,48.710941067326736,10.276137543791316,urban,2912,0,48.71104904027557,10.3033440438223
344,47.72141970908008,11.17842661380116,rural,16635,0,47.7159660457477,11.178081356367528
345,47.34429137585804,9.74629808601777,urban,2592,0,47.32935709724296,9.740502214134262
346,48.372821783167055,11.375330193327152,rural,9773,0,48.35938115436108,11.372264756825334
347,48.48968726003212,9.72015526366894,rural,2360,0,48.492535566743655,9.720158949926342
348,47.65637566838105,10.574505767637229,urban,4143,0,47.65242529250159,10.576365156009622
349,48.67948074818733,11.161191909287494,urban,18794,0,48.6794042807302,11.159447311359807
350,48.55454395912922,10.579731551570394,urban,6462,0,48.5538478327908,10.586149143619904
351,48.879588440044216,10.610745160947388,urban,11915,0,48.87588344114472,10.611390746202208
352,47.98342003155483,11.32587722407544,urban,8,0,47.98477399230927,11.32128968717433
353,47.48478657050775,9.443482628681776,rural,13137,0,47.46839231486899,9.445915664971938
354,47.73971924314248,9.33957081558968,rural,13162,0,47.731330988504,9.346259923097731
355,48.6003485309751,9.086790988029428,urban,10297,0,48.61340675413537,9.087164429803291
356,48.20248963816247,10.557575594034947,urban,11738,385801,48.20271009399981,10.554839614190968
357,47.78629208406564,11.02515658129688,urban,16838,0,47.78442712232641,11.037322722690256
358,47.79816620899599,10.41489346327064,urban,10684,0,47.80548593379629,10.411145068363494
359,48.17446324883545,9.63596149338242,urban,5434,348098,48.1678863551811,9.635948345604008
360,47.51394986937781,9.01237334218527,rural,8941,180325,47.51468082253028,9.014349168777986
361,48.31685600190394,10.836289732908469,urban,3016,0,48.34416163872841,10.836185019672984
362,47.64649860141768,11.42513592160222,rural,900,0,47.63905869360307,11.426095333388243
363,47.37938976106137,10.89857241314578,rural,13634,0,47.38266763894418,10.910226825155618
364,48.73247550367366,9.95838584225001,urban,14529,0,48.71371565743934,9.946834170913666
365,47.62383803818988,10.087813711567424,urban,1575,364784,47.62146719102974,10.07706981912447
366,47.99927075938102,9.653599619015411,rural,17662,0,47.9919715574888,9.65755638090908
367,48.87271560710538,11.416517034278389,rural,16919,0,48.88339915872973,11.40040617846923
368,47.96175985810349,11.263807976096182,rural,9696,0,47.97016890048406,11.263836926292994
369,47.31005599734598,10.279243066581396,urban,6464,0,47.30627421990467,10.26575934374564
370,48.234397664902936,9.423553247959328,urban,9263,0,48.22435521418625,9.428313172572786
371,48.18104463649363,10.65969409031883,rural,570,0,48.190359969592514,10.659776539688576
372,48.85654071190282,9.066047823727809,rural,4545,0,48.85354792673263,9.051386264776957
373,48.614961493926415,9.95753989971662,urban,11697,0,48.6015335058689,9.949318716050744
374,48.78092612269359,9.481209261524429,urban,251,0,48.80262673703032,9.495320302795074
375,48.81394097616901,10.924146596316078,urban,7473,294919,48.82455842769157,10.92968209229415
376,47.38916168243117,10.566353227894174,urban,13233,0,47.3804234861519,10.5647186681035
377,47.67915169301544,11.446542991586142,rural,1261,0,47.68796970819948,11.443519531222638
378,48.521668839389086,9.236467927037609,rural,10003,266622,48.52401615559324,9.214746823616506
379,47.66874777968098,11.049083114541409,urban,2076,0,47.66887977659539,11.03865691661254
380,48.93595570160502,11.048433026105595,rural,7146,0,48.93906368660504,11.044722727798836
381,47.85062020138064,9.64541209815886,urban,16483,0,47.85156223381185,9.646421167746333
382,48.76796727753631,11.092109642020526,urban,18359,293363,48.75057125899013,11.106862228884202
383,48.94828193626278,10.2598046302055,rural,1580,0,48.95662991242722,10.264993489533351
384,47.56619436300931,10.498572647983366,urban,18114,0,47.55288040945285,10.50815726801974
385,48.01460295705265,10.972668081288402,rural,1560,320879,48.01301766382332,10.972786357999132
386,48.31451511497904,9.38220327059192,rural,4021,0,48.304735011718975,9.369129221842403
387,48.90199668947388,9.613782810665862,rural,8479,248383,48.89788525063277,9.61338462750155
388,48.101537953569135,11.409732992957476,urban,3053,255107,48.1009677613915,11.400886907324615
389,47.51095208854304,11.076208549927705,rural,10873,290372,47.52348144451041,11.081019473516804
390,47.49917213293737,11.21237177343587,rural,7936,0,47.51087640125799,11.203792346258112
391,48.21746637582373,9.080959596525709,rural,7977,0,48.20393889496511,9.088699201361296
392,48.44922225948298,10.21381276150258,rural,2216,0,48.44746740250036,10.210586548206608
393,48.51744790618575,9.583657388636642,urban,4207,0,48.50593592043947,9.558894964241588
394,47.53452724999589,9.294383511652205,urban,5633,0,47.5258450192886,9.294985050865773
395,48.18736139880117,9.854779287411873,rural,5693,372174,48.17206547109352,9.85452073623947
396,47.97462844894719,10.7204774729767,urban,3484,0,47.95881572699479,10.703946304374709
397,47.47207480032309,10.96600526299139,rural,1122,0,47.4630960804988,10.960554824066612
398,47.71063490511493,9.189992647889818,rural,1353,0,47.7207100230231,9.192016521699092
399,48.53937192675486,10.0309138825991,rural,9174,0,48.53706562949602,10.03008815417702
400,47.4983971833978,9.014963992709824,urban,852,0,47.49931189645363,9.024697894452771
401,48.5765132301701,9.44030564150281,urban,1543,0,48.58493814594482,9.444857209056696
402,48.43920850936044,10.29385476864616,urban,2602,0,48.43024363804275,10.288050621040652
403,48.16755243474434,9.426361206384373,urban,10022,324105,48.14272844268244,9.443316430039465
404,48.88514361505992,10.155300729369586,rural,4218,263847,48.86840526055072,10.171584206904903
405,48.89085822895299,10.27330752099225,urban,10096,0,48.890766614992,10.268776668457502
406,47.86440422490229,9.523468055058196,rural,1873,0,47.84670141588786,9.5217569441537
407,48.352960503583695,9.109337805705223,urban,2920,0,48.35175099342469,9.106903235430392
408,48.16396130748712,10.748597197769069,urban,11866,0,48.173574218802806,10.76186679965862
409,48.502526449332336,9.080022306828772,rural,15400,218236,48.50020404550641,9.075943221232215
410,47.83972185360801,10.092151135603826,urban,13838,0,47.83674096367387,10.08956785141776
411,47.91613047183052,10.838652064327158,urban,1328,0,47.90437583995661,10.861594070701814
412,47.65968652365396,11.010601532140006,urban,9572,306223,47.68272394056372,11.00661963821312
413,47.70872449802646,9.1164801563764,urban,7336,237616,47.72042877618931,9.10768835354624
414,47.62567805097381,10.502659812003536,rural,7081,415196,47.61701147534104,10.503669058365146
415,47.51231007832588,9.807407190936868,rural,8072,0,47.5207007865834,9.801632053747088
416,48.90160437219113,9.895017148116075,urban,14969,0,48.90500673504024,9.898643467160852
417,47.85356876864704,11.00002054112538,urban,15495,317321,47.87849992689144,11.021567981227223
418,47.64738764816143,9.670687428079692,urban,3185,0,47.64003734698895,9.675060875562329
419,47.94927576469554,9.353991109914425,urban,16668,0,47.94799178500994,9.358557241953935
420,47.30089463099804,11.458108675248615,urban,6500,0,47.29077708030454,11.444636637067555
421,48.77965613685447,10.636049535787503,rural,7974,0,48.76648725531008,10.640256058794783
422,47.3485716900524,9.609773613071884,urban,519,252164,47.34379722693672,9.609995516348226
423,48.19018848706603,11.467594694232275,rural,5817,210306,48.21557715409981,11.481811408324292
424,48.98146853616088,9.011544278441432,urban,13697,133537,48.98232942117277,9.037078914857844
425,48.219955998410825,9.787764903258292,rural,13343,366481,48.2231636554332,9.781405187995087
426,48.91249287419247,11.398506578703184,rural,3927,0,48.93350712396492,11.381267968171796
427,47.33020546004343,10.670958855732104,urban,3904,0,47.343941999568,10.6718224931386
428,47.694365162956174,10.040830862054769,urban,7552,373113,47.67808921588011,10.052548262567356
429,48.1603721208904,9.74164784276118,rural,17162,0,48.17398443428232,9.71743980329638
430,48.36138853665619,10.226655014748015,rural,9074,0,48.35103262988196,10.221925352514964
431,47.557002419679954,10.27480656097184,rural,1898,0,47.5616471439448,10.271814655276255
432,48.6494775713636,9.193801624937931,urban,9902,0,48.64415492625545,9.183097690052694
433,47.7990924679734,9.175263285972084,rural,14544,265135,47.77744277077655,9.178241006677125
434,47.788958813736514,9.74337574459862,urban,4345,352422,47.78693586574172,9.74240605322279
435,47.41494366465763,9.211064557550891,urban,13608,0,47.42012602693467,9.228252529738045
436,48.8882018605122,9.55323179172778,rural,8227,0,48.887043612405726,9.56456920002995
437,47.54806233765903,10.771933279253687,urban,14355,0,47.55673118598241,10.76672896472972
438,48.2550729084465,11.178914651751182,rural,12755,0,48.23838536204759,11.172461795208273
439,48.78989352517991,11.196001005442303,urban,7873,0,48.78755136396042,11.186739401645232
440,48.253360253999766,10.276127940372962,urban,9650,358184,48.252154653232346,10.277146350328746
441,47.48645700277001,11.01642391472648,rural,12702,261199,47.4719071540231,11.038021487102474
442,48.8715466209362,10.91094807595332,urban,2123,0,48.86480917425818,10.919069797849463
443,47.79184123390263,10.890776336595987,urban,18952,0,47.79594721803669,10.893928146719546
444,48.38343509561605,9.572565929670535,urban,6563,0,48.39189336007842,9.56560688711434
445,48.98219257248981,9.080893042646563,rural,392,141410,48.97109247081943,9.068500033605904
446,48.85532264161967,11.052209114621569,rural,2233,0,48.86458724773299,11.054919245130234
447,47.51983488152447,10.773256926053714,rural,5406,0,47.51928043844245,10.787850048599037
448,48.80652801188318,9.670356498210396,urban,3346,0,48.81456124674624,9.68564095108912
449,48.642245041521576,9.139593531814011,urban,13914,231581,48.62786517441261,9.135192581509294
450,48.36282373358882,10.287413319357768,urban,10420,0,48.36037633469946,10.296963448951905
451,48.14471281666388,9.484841067804094,rural,12295,331675,48.14309550251876,9.490663534021577
452,47.418493802095306,9.58952028327336,urban,9088,0,47.434628769600735,9.594292418122386
453,48.017040790273605,10.629789184234594,urban,10119,0,48.01971300238749,10.63149153648013
454,47.74538027763416,9.959373678404033,urban,8037,366677,47.74371549284328,9.95902486095354
455,47.4857266364972,10.748731373992722,urban,16593,316587,47.48482948894722,10.756911478388638
456,47.89869915263988,10.091874285121133,urban,8098,364149,47.91130702815937,10.100645125735936
457,47.41861247927313,9.600750138194195,urban,19803,0,47.41296194033839,9.5973473211577
458,47.546457583414856,10.45249533401666,urban,5242,0,47.544053008894586,10.453897333312716
459,48.26237370757063,10.576109264815369,rural,8624,377925,48.26193901529001,10.587732989911428
460,48.52153576496399,10.950481756430218,urban,5537,306427,48.51192390525976,10.973151421874432
461,48.69828158882819,9.82491680205193,urban,2085,0,48.70802846962321,9.83131783535669
462,48.29437419263302,9.630311827696064,rural,18638,0,48.29565679005799,9.62934887153017
463,47.89553156409889,9.108020023043688,urban,12568,242818,47.90755347829142,9.111314903355948
464,47.916663753269525,10.309311999289662,rural,16208,381811,47.914090208966094,10.311342611567856
465,48.18031479907631,9.493037531303706,rural,16812,0,48.17749038434388,9.473554034740571
466,48.20877741820306,10.798197461980552,rural,7597,0,48.2056585643263,10.794609434508764
467,48.45761305732203,11.140536804229308,urban,6606,0,48.43834495555419,11.134489098320726
468,48.65321217932546,9.328324675618266,urban,1739,0,48.643277722833616,9.314563229762982
469,47.38890693212559,9.7050800886687,urban,13461,0,47.39443900958031,9.703355761289195
470,48.690325679752746,10.675859609986109,rural,19425,0,48.68292466554397,10.670056048668414
471,48.95091593046549,9.795090847647744,rural,6864,0,48.94550686069184,9.782476109968522
472,47.60504809061868,11.259829470386254,rural,7516,286234,47.61981444534938,11.266172411616427
473,48.92644524084984,10.02024218956427,urban,16783,265868,48.92750073079437,10.01372523521898
474,48.71577869276906,11.40272670527546,rural,3467,0,48.7040390577428,11.389628268338974
475,48.95711644512491,9.56231723655174,urban,6121,0,48.94757844288753,9.567491820306293
476,48.85909753592852,9.605565139710162,rural,3921,0,48.84298562257092,9.60325826150735
477,48.92563781452139,10.26562044480968,rural,17671,0,48.9197370657084,10.256314386829976
478,47.65765665353662,9.686894882483188,urban,13093,350590,47.651452571975845,9.6845736739413
479,48.57164883749377,11.465627949101773,urban,8920,0,48.5786134342431,11.46371986160327
480,48.99881982106811,9.948449108099522,urban,8045,0,48.99759415280416,9.963723162069822
481,47.709015880210806,10.728059333327256,urban,16025,341916,47.70184022052636,10.727104221406094
482,48.18869077482357,10.758012702487257,rural,6486,0,48.19010932171024,10.754079174373564
483,48.7405304080411,10.632119555095668,urban,11243,0,48.74280993584459,10.644333955277656
484,48.29973932850461,11.37487276223338,rural,1288,0,48.31776590348986,11.3840518793061
485,47.63443263709606,9.542389530859593,rural,15370,0,47.65366667712148,9.524685329623551
486,48.45446843670306,10.041291681559132,rural,16207,0,48.461366012613816,10.02481080618391
487,48.98943999841366,10.673197389233094,urban,13966,0,48.99244268713488,10.677154844128069
488,47.914270093741386,9.273202210554238,rural,449,291974,47.90155884847224,9.267787610652896
489,47.3919196208005,10.46795902783126,urban,2945,0,47.40856456240829,10.460915216458837
490,48.02635344155557,9.89003339428236,rural,3586,0,48.01971865023632,9.90186045983971
491,47.31860948097479,9.847019679106536,urban,404,0,47.30497609191992,9.851180090590656
492,48.0316638720857,9.51180407791405,rural,10131,333610,48.02668298049503,9.486391783656686
493,48.28888262613549,10.636073613475522,rural,6609,362866,48.29468015168174,10.641851356345969
494,48.22873160741513,11.350765679130427,rural,19783,273538,48.22452434163519,11.34165730776062
495,47.34732328791063,9.668158560031376,urban,159,262287,47.350685940995206,9.670650158530163
496,47.72151037758069,11.005934123830611,rural,13173,0,47.72306866014297,11.0162597192012
497,48.6387183797158,10.824482650246646,urban,3870,0,48.644898385483245,10.838105011117664
498,48.56381978090325,10.449933860375582,urban,1969,0,48.57900174097791,10.441466598084013
499,48.93218994580294,10.918802427533022,rural,17274,0,48.91984595276103,10.927499837390258
500,48.617210059628135,10.544864594538872,urban,1719,0,48.61016845071001,10.553547220186507
501,48.29132805332989,10.811042105767608,rural,6125,0,48.30058197275555,10.812591887335184
502,48.000775470565344,10.595070652282764,urban,13889,379734,47.9961955158408,10.597423418795607
503,47.76028192206344,11.447466963215213,urban,13397,224991,47.747636008657466,11.464485254966442
504,47.714785134881495,9.824307781701645,rural,5843,0,47.72487171971273,9.832041404686018
505,47.71029396386143,9.790263593027897,urban,15475,0,47.69811383121666,9.806017996147029
506,48.86752067803479,11.280074446017942,urban,8693,240987,48.860683597983744,11.28289491587649
507,48.71368595277268,9.65320014756922,urban,4498,287647,48.695629384800064,9.641224481485905
508,47.55993616575312,10.336298102567053,rural,16860,0,47.56635250429469,10.337020807813236
509,48.688142387487375,9.49259352038668,rural,18724,0,48.69482157818297,9.490046611672598
510,48.13665874529032,9.369293726656531,rural,7322,313044,48.15389970217156,9.36254225190126
511,48.31404503996297,10.133445272972727,urban,8665,0,48.31058830733922,10.124052195458756
512,48.34222395394522,9.685640746640171,rural,16685,348961,48.345204188265136,9.681810915888091
513,48.91465717245966,9.96126214758113,rural,16430,0,48.89535206557392,9.969128042770857
514,48.341491101134,11.453763987880585,urban,15007,0,48.353293074490594,11.450531459320253
515,48.36322883784429,11.16315264063444,urban,8955,0,48.3662326768621,11.171573135006
516,48.67384577200512,11.018402015135935,rural,6461,316829,48.662914045719546,11.046330798670857
517,48.43042360776855,10.628547393411356,rural,19962,0,48.44306730363092,10.627932547339483
518,48.033571947848245,10.189802667116556,rural,7393,375646,48.03619524904988,10.194289151885584
519,47.97112267615677,9.320408430113908,rural,9631,0,47.96266437310746,9.303548714246524
520,47.45832649524962,9.6193898343768,urban,19617,0,47.46752691768058,9.612613414367395
521,48.26782628257534,10.049449831521953,rural,1816,0,48.27821935904364,10.071003652950134
522,48.086934692805706,9.449956576643634,urban,3250,0,48.1017133672698,9.44784958043853
523,47.593619356660575,10.853062056562877,urban,19363,0,47.58356734417137,10.83703132716793
524,48.87637025361327,10.984480239382156,urban,17365,280508,48.90438773628225,10.977126984628343
525,47.88393025197353,10.15686921043176,urban,6174,370545,47.86639023961203,10.151506275915276
526,47.661226787766665,11.356032009625697,rural,18345,0,47.65374041174001,11.35073459109513
527,48.08528104956197,11.377297661723343,rural,11873,270568,48.08054446484979,11.374842249057227
528,47.859506275708185,11.0383716173022,rural,2671,0,47.848965091578606,11.030353518226375
529,48.46378152756574,10.36469802827986,urban,13632,0,48.46429689538599,10.356758692879206
530,48.87253642996512,9.635341179768464,urban,5375,262171,48.857519371044056,9.632284894656092
531,48.62354863138956,10.392460150820371,rural,19109,0,48.63984385105412,10.39630595154746
532,47.486603538888495,9.051823284864208,urban,4986,0,47.48592773960441,9.049751812791902
533,48.93569203172552,9.968527390650893,urban,14370,0,48.950137230151626,9.978265371289844
534,47.56618771811822,9.285232087181637,urban,4849,0,47.56531622492119,9.294335709187228
535,48.03062020706721,10.954811460755138,rural,4891,325535,48.04166474872545,10.953997926434266
536,48.16131174285914,9.85367576559577,rural,7298,0,48.16973576077535,9.8435796621157
537,48.02802672349609,10.493718829948149,rural,5829,391367,48.034306874752566,10.49933500755264
538,47.99584431954364,9.52012038792526,urban,18643,0,47.977209860414455,9.521221292716858
539,47.90362947908461,9.511098207274108,rural,18686,0,47.90004289628019,9.51223688757334
540,47.66912348748501,9.741680036426766,urban,16469,357447,47.66804071567758,9.75382881110844
541,47.352833295286274,11.46232575229022,rural,15470,163501,47.3422537212035,11.445248138447528
542,48.94401315301968,10.675699027370216,urban,8214,0,48.94922486520171,10.686961150870935
543,47.33628333074882,11.215847038205066,rural,18996,0,47.32985747670125,11.217133917852951
544,47.97084379968612,11.32172548882154,rural,11368,0,47.97394810161097,11.33495197220437
545,48.980004133821566,9.311702042713506,urban,1216,0,48.97350643650885,9.323315578693096
546,48.645745165879546,9.978587021666147,rural,19000,0,48.61502086268674,9.963938442007814
547,48.78012302464609,10.577848737269193,urban,5051,0,48.774719942260965,10.58020085227343
548,48.13315400159303,10.547683129549911,rural,3280,0,48.15432422186205,10.534800597766912
549,48.74148028805358,9.17549089217044,urban,7819,0,48.742558529905615,9.17070551777315
550,47.49572744904444,10.517651302707003,rural,8921,349037,47.49360569035573,10.533729573211629
551,47.45218150620271,10.481931886982515,urban,5372,0,47.45163133517436,10.487432748460012
552,47.57345028361463,9.655147304901664,rural,15254,0,47.5795787035696,9.65150030743642
553,48.558273918363454,10.070710652232156,urban,412,0,48.55962172627669,10.0677903107225
554,48.73420438324282,9.23309835811848,rural,15027,0,48.75136726603246,9.22619810944332
555,48.91847984408978,9.502628954207054,urban,5792,231373,48.921647666648695,9.512436343666426
556,48.73924249474384,10.308266640777452,rural,1914,0,48.76066562614275,10.29420593641783
557,48.28775297606952,11.24747385424422,rural,4296,0,48.28854863496113,11.2705703534403
558,47.86972843592707,9.17141407604837,urban,19201,271328,47.8758403886622,9.160599500842777
559,48.26060155321393,10.448093976320282,rural,18596,0,48.26113978027829,10.443808801509444
560,47.46479253570218,9.953956290947396,urban,13418,0,47.479707699345134,9.959804955668591
561,47.97855017727208,11.326945644097744,urban,7395,0,47.97915512457262,11.323898241445256
562,48.04275332064806,10.090679796291385,urban,262,361949,48.03628083032604,10.085396032316163
563,47.48512404489758,10.021031685863722,urban,9226,320180,47.48778453088795,10.017379358503849
564,48.34759591696949,9.685646481187844,urban,7217,347589,48.34848980591728,9.68435776524728
565,47.68782094041261,10.940072535967248,urban,5274,0,47.6981489500661,10.947977417387069
566,47.76521165420086,10.132186925943904,rural,19096,0,47.75490368700108,10.136001678516976
567,47.70400155429105,9.919311055497603,rural,19327,0,47.7004285452612,9.905500369354105
568,48.23968482091725,9.234668747504449,urban,2729,274163,48.23193041426841,9.237285794577629
569,47.75936567539485,9.575141745067551,rural,5391,0,47.78223709488439,9.567461953451168
570,47.94461669190637,11.003494347035833,urban,10491,317252,47.94885914245616,11.01737578485863
571,47.32420251239547,9.577555445511935,rural,8981,233710,47.32768640981417,9.573441823064114
572,48.03473929630948,9.373094434086433,urban,2172,0,48.020719536171896,9.382400848181268
573,48.99921942906296,10.860892153933532,rural,5228,0,48.96598139076729,10.867706673097818
574,48.09847163831614,9.474901667441287,rural,8711,328044,48.10984762425871,9.466013586021631
575,47.80879905959793,10.656167122470812,rural,9884,0,47.81456484450358,10.66459990785246
576,48.30408636651904,9.309695269136553,urban,2801,0,48.31118225257193,9.321289829867998
577,48.77394016892873,9.156427066878203,urban,1272,0,48.76206048823647,9.159888384150872
578,48.48999270972728,11.186544903554772,urban,19884,0,48.465786732612656,11.175972498470015
579,48.57580501938799,11.113118037049828,rural,3476,312096,48.565831722260974,11.117738400950698
580,48.42167120771334,11.340457103011737,urban,4505,0,48.42915622260952,11.342777273620245
581,48.48578270533456,9.918671784749176,urban,12909,0,48.49150905646159,9.9151737269386
582,47.43389229651494,10.209046850510616,rural,19921,311360,47.42104916796895,10.203316442948202
583,48.97325185164379,9.93113759979748,urban,15457,0,48.97765077251185,9.920268507679207
584,47.55752748161115,11.115134426023848,urban,4870,0,47.55807043174367,11.11786417877962
585,48.65060263325245,11.223656405816032,rural,5239,0,48.67529760758146,11.228302785622416
586,47.31701948491668,10.342331881146286,urban,12617,0,47.3029434523842,10.346633006835384
587,48.63980891898115,9.562101786183186,rural,365,0,48.64634251405592,9.563943766393354
588,48.453403921421554,9.190482146256528,rural,13103,0,48.46505792999332,9.184706404310267
589,47.59541378068003,11.280718782764309,rural,4427,0,47.5980778152863,11.279340686798934
590,47.553975619034695,10.254915703093737,rural,8317,366966,47.5501976501511,10.269747063357883
591,47.63284631552301,10.346380722137695,rural,19596,0,47.63628225775412,10.34039870639674
592,47.94646047464671,10.177338874364985,rural,10322,0,47.93962121655664,10.186420271095898
593,47.99342990607888,10.38104491750309,urban,12019,0,47.99328394206334,10.390685624847228
594,47.66111079027049,11.187399560235802,rural,15305,0,47.65331561642326,11.190055426766746
595,47.766291228993374,9.565383607089329,rural,9522,0,47.75998768198061,9.584735564293632
596,47.96777663066558,11.360163450668905,urban,8189,0,47.97039574550294,11.354570629244272
597,48.85457052074539,9.812283666038349,urban,2694,0,48.84468665214487,9.825679697465674
598,48.01599496982197,10.4652491801972,rural,7477,0,48.02011138705662,10.477181551101678
599,47.48385602965078,9.59065590527294,urban,2702,299859,47.48487932425015,9.580809058818646
600,47.67720758422477,11.333081213486196,rural,15603,274257,47.676083546918434,11.346538366722331
601,48.20275763514941,11.077496738809698,rural,6797,0,48.20701576246194,11.05472749296866
602,47.70613958919574,9.193721422602168,urban,14655,0,47.69946094584851,9.199476798751952
603,47.75438821367642,9.277913825469598,rural,4381,284736,47.76137677139947,9.284454185137408
604,48.0846512707775,9.512034215923965,urban,1493,330834,48.09711864133611,9.519064129953842
605,47.83653261848469,9.93019162761444,urban,730,0,47.83318281426466,9.931111787418928
606,48.30955500200541,9.951207244863395,urban,15708,0,48.30274240123624,9.954556070219043
607,47.55802412113872,11.318516735791118,urban,19054,0,47.55686806534708,11.356343293499576
608,48.02058074576844,10.552613715067125,urban,13634,0,48.01064208361286,10.566395755955496
609,47.80982374995895,9.735468833547586,urban,8116,0,47.80747052569702,9.752433960720635
610,48.63448447492933,10.817345022588365,urban,7610,0,48.62636417100551,10.811403806721232
611,47.72182504608626,10.088382900708188,urban,14039,0,47.72895480391016,10.091104029675718
612,48.43622154187607,10.688893969770222,urban,10063,0,48.43580035349945,10.67784950600658
613,48.68408384132103,10.785646391072405,rural,3916,0,48.67588869186165,10.78474809852828
614,48.59574858788668,10.28020560690903,urban,17533,0,48.59577058246092,10.287585001225754
615,48.19718857783847,10.81672016397777,rural,4940,0,48.21609602561334,10.819419180764704
616,47.56324552640788,9.094715626494873,urban,10640,0,47.57986553856517,9.08735981320849
617,47.80109442664871,9.203200593886828,rural,10577,0,47.77854620368253,9.215739457565704
618,47.548019312475056,9.814702755682983,urban,1039,320755,47.56175271783307,9.806695443099352
619,48.07511230470294,10.641798821527598,urban,7957,0,48.08095581004601,10.63782723054023
620,48.22045775713384,11.43370516163845,urban,11376,0,48.2194392812403,11.439530613131833
621,47.60335468106364,10.37892919647391,rural,9799,0,47.58283866938695,10.37148951750344
622,47.9649706383523,10.394887158540453,rural,14712,0,47.98286984693922,10.396030966566489
623,47.939320452900624,9.18858153165714,urban,5820,0,47.94821541817776,9.198772609031945
624,47.57731888883485,10.805866633705708,urban,7477,0,47.57379062816543,10.808601699577707
625,48.97004029736574,11.413233788882115,urban,9853,0,48.960565011529205,11.416534131366667
626,47.93085944197677,10.6165761808136,urban,4380,0,47.931994991686416,10.6201335226326
627,47.51010478910598,11.459298789155913,rural,14675,187109,47.49980571455144,11.47542318873351
628,47.84513572323625,11.469361539983463,rural,14549,0,47.840481256917656,11.467857537537842
629,48.67096848749162,9.243787510422608,rural,789,255598,48.66111510997455,9.25409490022478
630,48.17942767606878,10.487663055988556,rural,2055,0,48.18944135457124,10.487119728271503
631,47.63342865114398,9.549403053958088,urban,885,0,47.64158077655286,9.534290347540972
632,48.14714281117234,10.476449970382255,urban,19044,0,48.1344767733121,10.483669439593871
633,48.42252676098583,9.1243699694853,rural,49,0,48.41864601370946,9.118745892925316
634,48.17741325699373,9.84744069975364,urban,5210,0,48.17587986777661,9.837440408189185
635,48.56425875207235,11.159925000268627,rural,17319,0,48.55919883404408,11.172891047387717
636,48.627813625666434,9.454487199566865,rural,9606,284792,48.62498998675844,9.461547964725693
637,48.89888444127387,10.677513298125538,rural,1576,0,48.9041501103119,10.681988214620713
638,48.15020245173071,10.220194171036663,urban,9026,0,48.1564525155005,10.22036801914846
639,48.55296111083048,9.8894415320313,rural,12074,0,48.54739816497112,9.885942505009776
640,48.47355232771528,10.889689361695169,rural,10213,317853,48.4835018742673,10.89477551959927
641,47.58841963761398,11.271200426899366,urban,18739,0,47.58873694274555,11.2622623872572
642,48.13076231674862,11.319895240312457,urban,10117,0,48.11589550883448,11.327859752660752
643,48.25205616713095,10.56327708264964,rural,11646,0,48.25543708903816,10.555591568253536
644,47.6642876924258,9.879898113100754,urban,17684,0,47.662194102719695,9.875278868553083
645,47.71198314563659,10.64322402471252,urban,18775,365783,47.696185119763655,10.64254699677866
646,48.082226472132646,11.368418127819076,urban,17129,0,48.059638428425984,11.368663535449
647,47.54421661297104,9.706070507914983,rural,12452,317409,47.56390047491978,9.70778216356834
648,47.70922938311463,10.890010368520135,rural,3347,0,47.68915261610572,10.894277926418752
649,47.47656512388621,10.758454238466468,urban,484,0,47.49339501445539,10.738883578441795
650,48.028709085531005,10.1051107305991,urban,16745,0,48.02689271569935,10.0981677220176
651,48.89300148138239,9.169419683807156,urban,967,0,48.9020234296549,9.162650451411034
652,48.1420575570646,10.683161289676931,rural,9285,366577,48.14467590734717,10.670820627311882
653,47.5221474101252,9.12033203031324,rural,9342,211776,47.51920953723192,9.105904865824275
654,48.401373599441314,9.866252046107071,urban,72,0,48.40097469003652,9.870729762650008
655,48.17705367204435,10.530995606175924,urban,7794,0,48.17526459360626,10.517523514984456
656,48.92279151314232,9.285108358676244,rural,13868,0,48.92014465642914,9.27592299381888
657,47.87620554204377,11.155320225634386,urban,19565,0,47.8850381783268,11.157343452154706
658,47.51109620382482,10.43943547087556,urban,11393,0,47.50649828643889,10.441004840190054
